newStory*************************************
newScene1*************************************

15	هنگامي	N	ADVRB	31	موقع§n-12614	دوره_زماني§n-12603	time	ArgM_TMP 	||| TIME 
16	که	SUBR	NCL	15	null	null	junk		||| JUNK 
17	آن	PR	PREDEP	18	بشر§n-11988	نفر§n-13075	role		10||| JUNK 
18	را	POSTP	OBJ	20	null	null	junk	Arg1 	||| JUNK 
19	موزون	ADJ	MOS	20	هماهنگ§a-1604	مشخصه§n-12756	role_state	Arg2 	||| ROLE_STATE 
20	نمودم	V	VCONJ	27	null	null	no		||| NO 
21	و	CONJ	VCONJ	27	null	null	junk		||| JUNK 
22	از	PREP	ADVRB	27	null	null	junk	Arg1 	||| JUNK 
23	روح	N	ADVRB	27	روح§n-10348	مسبب§n-13036	no	Arg1 	||| NO 
24	خودم	PR	MOZ	23	باري تعالي§n-11940	خصوصيت_رواني§n-12725	junk		1||| JUNK 
25	در	PREP	VPP	27	null	null	junk	Arg3 	||| JUNK 
26	آن	PR	POSDEP	25	بشر§n-11988	نفر§n-13075	role		10||| JUNK 
27	دميدم	V	PRD	16	دميدن§v-8525	رخداد§n-13136	no		||| ROLE_ACTION 
28	بر	PREP	NPP	30	null	null	junk	Arg3 	||| JUNK 
29	آن	PR	POSDEP	28	بشر§n-11988	نفر§n-13075	role		10||| JUNK 
30	سجده	N	NVE	31	سجده§n-25850	رخداد§n-13136	role_state		||| ROLE_INTENT 
31	کنيد	V	VCL	13	null	null	role_action		||| JUNK 
32	.	PUNC	PUNC	7	null	null	junk		||| JUNK 

1	بنابراين	SUBR	ROOT	0	null	null	junk	ArgM_DIS 	||| JUNK 
2	سجده	N	SBJ	8	سجده§n-25850	رخداد§n-13136	role_state	Arg1 	||| NO 
3	فرشتگان	N	MOZ	2	ملک§n-11941	خصوصيت_رواني§n-12725	role		||| NO 
4	به‌خاطر	PREP	MOS	8	null	null	no	Arg2 	||| NO 
5	آن	ADJ	NPREMOD	6	null	null	junk		||| JUNK 
6	روح	N	POSDEP	4	روح§n-10348	مسبب§n-13036	no		||| NO 
7	ويژه‌اي	ADJ	NPOSTMOD	6	مختص§a-1538	مشخصه§n-12756	no		||| ROLE_STATE 
8	بود	V	PRD	1	null	null	junk		||| JUNK 
9	که	SUBR	NCL	6	null	null	junk		||| JUNK 
10	خداوند	N	SBJ	14	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 	||| ROLE 
11	در	PREP	VPP	14	null	null	junk	Arg3 	||| JUNK 
12	کالبد	N	VPP	14	هيکل§n-12946	شيء§n-12703	no	Arg3 	||| NO 
13	بشر	N	MOZ	12	بشر§n-11988	نفر§n-13075	role		||| ROLE 
14	دميد	V	PRD	9	دميدن§v-8525	رخداد§n-13136	no		||| ROLE_ACTION 
15	،	PUNC	PUNC	1	null	null	junk		||| JUNK 

1	و	CONJ	VCONJ	8	null	null	junk		||| JUNK 
2	چنين	ADJ	NPREMOD	3	null	null	junk		||| JUNK 
3	روحي	N	SBJ	8	روح§n-10348	مسبب§n-13036	no	Arg0 	||| NO 
4	،	PUNC	PUNC	3	null	null	junk		||| JUNK 
5	به	PREP	VPP	8	null	null	junk	Arg3 	||| JUNK 
6	آدم	N	VPP	8	آدم§n-14705	نفر§n-13075	role	Arg3 	||| ROLE 
7	لياقت	N	OBJ	8	مديريت§n-10112	رخداد§n-13136	role_intent	Arg1 	||| NO 
8	داد	V	ROOT	0	null	null	junk		||| JUNK 
9	تا	SUBR	AJUCL	8	null	null	junk	ArgM_CAU 	||| JUNK 
10	نماينده	N	MOS	14	نماينده§n-13652	نفر§n-13075	role_state	Arg2 	||| ROLE_STATE 
11	خدا	N	MOZ	10	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no		||| NO 
12	برروي	PREP	NPP	10	null	null	no		||| JUNK 
13	زمين	N	POSDEP	12	زمين§n-13297	شيء§n-12703	location		||| STATIC_OBJECT 
14	شود	V	PRD	9	null	null	junk		||| JUNK 
15	.	PUNC	PUNC	8	null	null	junk		||| JUNK 

1	جسم	N	SBJ	15	جسم§n-13293	شيء§n-12703	static_object	Arg0 	||| STATIC_OBJECT 
2	او	PR	MOZ	1	آدم§n-14705	نفر§n-13075	role		-6||| JUNK 
3	به	PREP	ADVRB	15	null	null	junk	ArgM_ADV 	||| JUNK 
4	‌حکم	N	ADVRB	15	null	null	no	ArgM_ADV 	||| NO 
5	مادي	ADJ	PREDEP	6	غيرروحاني§a-1190	مشخصه§n-12756	static_object_state		||| ROLE_STATE 
6	بودن	N	MOZ	4	null	null	junk		||| JUNK 
7	ش	PR	MOZ	6	جسم§n-13293	شيء§n-12703	static_object		1||| ROLE 
8	،	PUNC	PUNC	7	null	null	junk		||| JUNK 
9	او	PR	PREDEP	10	آدم§n-14705	نفر§n-13075	role		-6||| JUNK 
10	را	POSTP	OBJ	15	null	null	junk	Arg1 	||| JUNK 
11	به	PREP	NPP	14	null	null	junk	Arg3 	||| JUNK 
12	امور	N	POSDEP	11	null	null	junk		||| JUNK 
13	منفي	ADJ	NPOSTMOD	12	منفي§a-225	مشخصه§n-12756	role_intent		||| ROLE_STATE 
14	دعوت	N	NVE	15	دعوت§n-11510	رخداد§n-13136	role_intent		||| ROLE_INTENT 
15	مي‌کرد	V	VCONJ	29	خواندن§v-8493	رخداد§n-13136	no		||| ROLE_ACTION 
16	و	CONJ	VCONJ	29	null	null	junk		||| JUNK 
17	روح	N	SBJ	29	روح§n-10348	مسبب§n-13036	no	Arg0 	||| NO 
18	او	PR	MOZ	17	آدم§n-14705	نفر§n-13075	role		-6||| JUNK 
19	به	PREP	ADVRB	29	null	null	junk	ArgM_ADV 	||| JUNK 
20	‌حکم	N	ADVRB	29	null	null	no	ArgM_ADV 	||| NO 
21	ملکوتي	ADJ	PREDEP	22	اخروي§a-1600	مشخصه§n-12756	role_state		||| ROLE_STATE 
22	بودن	N	MOZ	20	null	null	junk		||| JUNK 
23	ش	PR	MOZ	22	جسم§n-13293	شيء§n-12703	static_object		1||| ROLE 
24	او	PR	PREDEP	25	آدم§n-14705	نفر§n-13075	role		-6||| JUNK 
25	را	POSTP	OBJ	29	null	null	junk	Arg1 	||| JUNK 
26	به	PREP	VPP	29	null	null	junk	Arg3 	||| JUNK 
27	امور	N	POSDEP	26	null	null	junk		||| JUNK 
28	مثبت	ADJ	NPOSTMOD	27	مثبت§a-226	مشخصه§n-12756	role_intent		||| ROLE_STATE 
29	فرامي‌خواند	V	ROOT	0	طلبيدن§v-8798	رخداد§n-13136	no		||| ROLE_ACTION 
30	.	PUNC	PUNC	29	null	null	junk		||| JUNK 

1	فرشتگان	N	SBJ	12	ملک§n-11941	خصوصيت_رواني§n-12725	role	Arg0 Arg0 Arg0 	||| ROLE ROLE ROLE 
2	جنبه‌هاي	N	OBJ	12	جهت§n-11382	مشخصه§n-12756	no	Arg1 	||| NO 
3	مثبت	ADJ	NPOSTMOD	2	مثبت§a-226	مشخصه§n-12756	role_intent		||| ROLE_STATE 
4	آدم	N	MOZ	2	آدم§n-14705	نفر§n-13075	role		||| ROLE 
5	(	PUNC	PUNC	6	null	null	junk		||| JUNK 
6	ع	ARAB	POSDEP	4	null	null	no		||| NO 
7	)	PUNC	PUNC	6	null	null	junk		||| JUNK 
8	را	POSTP	OBJ	12	null	null	junk	Arg1 	||| JUNK 
9	براساس	PREP	ADVRB	12	null	null	junk	ArgM_ADV 	||| NO 
10	فرمان	N	POSDEP	9	امر§n-11502	رخداد§n-13136	no		||| ROLE_INTENT 
11	خدا	N	MOZ	10	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no		||| NO 
12	ديدند	V	VCONJ	19	متوجه شدن§v-9051	رخداد§n-13136	role_action		||| ROLE_ACTION 
13	و	CONJ	VCONJ	19	null	null	junk		||| JUNK 
14	بدون	PREP	ADVRB	19	null	null	junk	ArgM_NEG 	||| JUNK 
15	چون‌وچرا	N	POSDEP	14	null	null	role_intent		||| JUNK 
16	آدم	N	NPP	18	آدم§n-14705	نفر§n-13075	role	Arg3 	||| ROLE 
17	را	PREP	NPP	18	null	null	junk	Arg3 	||| JUNK 
18	سجده	N	NVE	19	سجده§n-25850	رخداد§n-13136	role_state		||| ROLE_STATE 
19	کردند	V	SBJ	21	null	null	role_action		||| JUNK 
20	،	PUNC	PUNC	19	null	null	junk		||| JUNK 
21	يعني	PSUS	ROOT	0	null	null	junk		||| JUNK 
22	درحقيقت	N	ADVRB	31	null	null	no	ArgM_ADV 	||| NO 
23	خدا	N	NPP	30	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg3 	||| NO 
24	را	PREP	NPP	30	null	null	junk	Arg3 	||| JUNK 
25	در	PREP	ADVRB	31	null	null	junk		||| JUNK 
26	راستاي	N	ADVRB	31	null	null	no		||| NO 
27	تجليل	N	MOZ	26	اکرام§n-11419	خصوصيت_رواني§n-12725	role_intent		||| NO 
28	از	PREP	NPP	27	null	null	junk		||| JUNK 
29	آدم	N	NPP	27	آدم§n-14705	نفر§n-13075	role		||| ROLE 
30	سجده	N	NVE	31	سجده§n-25850	رخداد§n-13136	role_state		||| ROLE_INTENT 
31	نمودند	V	MOS	21	null	null	role_action		||| JUNK 
32	.	PUNC	PUNC	21	null	null	junk		||| JUNK 
roles= [
	[انسان§n-13187= انسان role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[بشر§n-11988= بشر role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[ملک§n-11941= فرشتگان role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[آدم§n-14705= آدم role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[بشر§n-11988= موجود role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[بشر§n-11988= بشري role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= [خاک=  خاک§n-12568 object_states=  []][آب=  آب§n-12570 object_states=  []][گل=  گل§n-14235 object_states=  []][لجن=  لجن§n-15930 object_states=  []][سفال=  سفال§n-25736 object_states=  []][جسم=  جسم§n-13293 object_states=  []]
location= null
alternativeLocations= [[زمين§n-13297=  زمين]]
time= null
alternativeTimes= [[موقع§n-12614=  هنگامي]]
scene_goals= []
scene_emotions= []]

roal_action= [null=  کنند, انجام دادن§v-9258=  آورند, null=  کنيد, متوجه شدن§v-9051=  ديدند, null=  کردند, null=  نمودند]
roal_states= [سجده§n-25850=  سجده, سجده§n-25850=  سجده, جان بخش§a-131=  ممتازي, هماهنگ§a-1604=  موزون, سجده§n-25850=  سجده, سجده§n-25850=  سجده, نماينده§n-13652=  نماينده, اخروي§a-1600=  ملکوتي, سجده§n-25850=  سجده, سجده§n-25850=  سجده]
roal_intetns= [تکاملي§a-2457=  تکاملي, اکرام§n-11419=  تکريم, اکرام§n-11419=  تجليل, شکر§n-11536=  شکر, مديريت§n-10112=  لياقت, منفي§a-225=  منفي, دعوت§n-11510=  دعوت, مثبت§a-226=  مثبت, مثبت§a-226=  مثبت, null=  چون‌وچرا, اکرام§n-11419=  تجليل]
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= [چندسيستمي§a-2343=  آميخته, متعفن§a-1052=  بدبو, null=  چسبندگي, خشک§a-60=  خشکيده, غيرروحاني§a-1190=  مادي]

newScene3*************************************

1	خداوند	N	SBJ	3	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 Arg0 Arg0 	||| ROLE ROLE ROLE 
2	اراده	N	NVE	3	خواست§n-11330	خصوصيت_رواني§n-12725	no		||| ROLE_INTENT 
3	کرده‌بود	V	ROOT	0	نيت کردن§v-8811	رخداد§n-13136	no		||| ROLE_ACTION 
4	تا	SUBR	VCL	3	null	null	junk	Arg1 	||| JUNK 
5	فرزنداني	N	OBJ	9	بچه§n-13350	نفر§n-13075	role	Arg1 	||| ROLE 
6	به	PREP	VPP	9	null	null	junk	Arg3 	||| JUNK 
7	آدم	N	VPP	9	آدم§n-14705	نفر§n-13075	role	Arg3 	||| ROLE 
8	عطا	N	NVE	9	عطا§n-13615	رخداد§n-13136	no		||| NO 
9	کند	V	PREDEP	11	null	null	junk		||| JUNK 
10	،	PUNC	PUNC	9	null	null	junk		||| JUNK 
11	و	CONJ	VCONJ	17	null	null	junk		||| JUNK 
12	نسل	N	OBJ	17	خاندان§n-11730	گروه§n-12753	no	Arg1 	||| NO 
13	او	PR	MOZ	12	آدم§n-14705	نفر§n-13075	role		7||| JUNK 
14	را	POSTP	OBJ	17	null	null	junk	Arg1 	||| JUNK 
15	به	PREP	VPRT	17	null	null	junk		||| JUNK 
16	وجود	N	POSDEP	15	null	null	junk		||| JUNK 
17	آورد	V	PRD	4	null	null	junk		||| JUNK 
18	،	PUNC	PUNC	3	null	null	junk		||| JUNK 

1	مشيت	N	SBJ	5	تقدير§n-11574	رخداد§n-13136	no	Arg1 	||| NO 
2	او	PR	MOZ	1	باري تعالي§n-11940	خصوصيت_رواني§n-12725	junk		-1||| JUNK 
3	چنين	N	ADVRB	5	null	null	junk	Arg2 	||| JUNK 
4	قرار	N	NVE	5	وضعيت§n-12745	مشخصه§n-12756	no		||| NO 
5	گرفت	V	ROOT	0	null	null	junk		||| JUNK 
6	که	SUBR	NCL	3	null	null	junk		||| JUNK 
7	حضرت	N	SBJ	10	null	null	role_state	Arg0 Arg0 Arg1 	||| ROLE_STATE ROLE_STATE ROLE_STATE 
8	آدم	N	MOZ	7	آدم§n-14705	نفر§n-13075	role		||| ROLE 
9	همسري	N	OBJ	10	زوجه§n-12069	نفر§n-13075	role	Arg1 	||| ROLE 
10	داشته‌باشد	V	PRD	6	داشتن§v-8512	رخداد§n-13136	no		||| ROLE_ACTION 
11	تا	SUBR	AJUCL	10	null	null	junk	ArgM_PRP 	||| JUNK 
12	با	PREP	NPP	14	null	null	junk	Arg3 	||| JUNK 
13	او	PR	POSDEP	12	زوجه§n-12069	نفر§n-13075	role		9||| JUNK 
14	ازدواج	N	NVE	15	مراسم ازدواج§n-11617	رخداد§n-13136	role_state		||| ROLE_INTENT 
15	نموده	V	VCONJ	21	عروسي کردن§v-7890	رخداد§n-13136	role_action		||| ROLE_ACTION 
16	و	CONJ	VCONJ	21	null	null	junk		||| JUNK 
17	از	PREP	NPP	20	null	null	junk		||| JUNK 
18	او	PR	POSDEP	17	زوجه§n-12069	نفر§n-13075	role		9||| JUNK 
19	داراي	ADJ	MOS	21	null	null	no	Arg2 	||| NO 
20	فرزند	N	NEZ	19	بچه§n-13350	نفر§n-13075	role		||| ROLE 
21	گردد	V	PRD	11	null	null	junk		||| JUNK 
22	.	PUNC	PUNC	5	null	null	junk		||| JUNK 

1	خداوند	N	SBJ	11	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 	||| ROLE 
2	حوا	N	OBJ	11	null	null	role	Arg1 	||| ROLE 
3	را	POSTP	OBJ	11	null	null	junk	Arg1 	||| JUNK 
4	از	PREP	VPP	11	null	null	junk	Arg3 	||| JUNK 
5	زيادي	ADJ	NPREMOD	6	بلامصرف§a-17786	مشخصه§n-12756	no		||| NO 
6	گل	N	VPP	11	گل§n-14235	ماده§n-14032	static_object	Arg3 	||| NO 
7	آدم	N	MOZ	6	آدم§n-14705	نفر§n-13075	role		||| ROLE 
8	(	PUNC	PUNC	9	null	null	junk		||| JUNK 
9	ع	ARAB	POSDEP	7	null	null	no		||| NO 
10	)	PUNC	PUNC	9	null	null	junk		||| JUNK 
11	آفريد	V	ROOT	0	هست کردن§v-7844	رخداد§n-13136	no		||| ROLE_ACTION 
12	،	PUNC	PUNC	11	null	null	junk		||| JUNK 

1	بنابراين	SUBR	ROOT	0	null	null	junk	ArgM_DIS 	||| JUNK 
2	حوا	N	SBJ	9	null	null	role	Arg1 	||| NO 
3	بعداز	PREP	ADVRB	9	null	null	no	ArgM_TMP 	||| NO 
4	آفرينش	N	POSDEP	3	ايجاد§n-10642	رخداد§n-13136	role_intent		||| ROLE_STATE 
5	آدم	N	MOZ	4	آدم§n-14705	نفر§n-13075	role		||| ROLE 
6	(	PUNC	PUNC	7	null	null	junk		||| JUNK 
7	ع	ARAB	POSDEP	5	null	null	no		||| NO 
8	)	PUNC	PUNC	7	null	null	junk		||| JUNK 
9	آفريده‌شده‌است	V	PRD	1	هست کردن§v-7844	رخداد§n-13136	no		||| ROLE_ACTION 
10	.	PUNC	PUNC	1	null	null	junk		||| JUNK 
roles= [
	[بچه§n-13350= فرزنداني role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[آدم§n-14705= آدم role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[زوجه§n-12069= همسري role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[بچه§n-13350= فرزند role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[null= حوا role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= [گل=  گل§n-14235 object_states=  []]
location= null
alternativeLocations= []
time= null
alternativeTimes= []
scene_goals= []
scene_emotions= []]

roal_action= [عروسي کردن§v-7890=  نموده]
roal_states= [null=  حضرت, مراسم ازدواج§n-11617=  ازدواج]
roal_intetns= [ايجاد§n-10642=  آفرينش]
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

newScene4*************************************

1	ولي	CONJ	VCONJ	5	null	null	junk	ArgM_DIS 	||| JUNK 
2	شيطان	N	SBJ	5	شيطان§n-14167	خصوصيت_رواني§n-12725	dynamic_object	Arg0 Arg0 Arg0 	||| ROLE ROLE ROLE 
3	به‌سراغ	PREP	VPP	5	null	null	no	Arg4 	||| NO 
4	آنان	PR	POSDEP	3	آدم§n-14705	نفر§n-13075	role		*-5||| JUNK 
5	آمد	V	PREDEP	6	null	null	dynamic_object_action		||| JUNK 
6	و	CONJ	VCONJ	10	null	null	junk		||| JUNK 
7	آن‌ها	PR	OBJ	10	آدم§n-14705	نفر§n-13075	role	Arg1 	*-5||| ROLE 
8	را	POSTP	OBJ	10	null	null	junk	Arg1 	||| JUNK 
9	وسوسه	N	NVE	10	null	null	role_intent		||| ROLE_INTENT 
10	کرد	V	PREDEP	11	null	null	dynamic_object_action		||| JUNK 
11	و	CONJ	VCONJ	20	null	null	junk		||| JUNK 
12	آن‌ها	PR	OBJ	20	آدم§n-14705	نفر§n-13075	role	Arg1 	*-5||| ROLE 
13	را	POSTP	OBJ	20	null	null	junk	Arg1 	||| JUNK 
14	با	PREP	ADVRB	20	null	null	junk	ArgM_INS 	||| JUNK 
15	فريبکاري	N	ADVRB	20	فريبکاري§n-22960	رخداد§n-13136	no	ArgM_INS 	||| NO 
16	از	PREP	VPP	20	null	null	junk	Arg3 	||| JUNK 
17	مقام	N	VPP	20	پايگاه اجتماعي§n-12388	مشخصه§n-12756	no	Arg3 	||| NO 
18	شان	PR	MOZ	17	آدم§n-14705	نفر§n-13075	role		*-5||| JUNK 
19	فرود	N	NVE	20	پايين رفتن§n-12788	رخداد§n-13136	role_state		||| NO 
20	آورد	V	ROOT	0	پایین آوردن§v-9248	رخداد§n-13136	dynamic_object_action		||| JUNK 
21	،	PUNC	PUNC	20	null	null	junk		||| JUNK 

1	سپس	SUBR	ROOT	0	null	null	junk	ArgM_DIS 	||| JUNK 
2	لباس‌هاي	N	SBJ	9	پوشاک§n-12804	شيء§n-12703	static_object	Arg1 	||| STATIC_OBJECT 
3	کرامت	N	MOZ	2	null	null	static_object_state		||| LOCATION 
4	و	CONJ	NCONJ	3	null	null	junk		||| JUNK 
5	احترام	N	NCONJ	3	اکرام§n-11419	خصوصيت_رواني§n-12725	static_object_state		||| NO 
6	از	PREP	ADVRB	9	null	null	junk	ArgM_LOC 	||| JUNK 
7	اندام	N	ADVRB	9	اندام§n-18815	رابطه§n-13628	no	ArgM_LOC 	||| STATIC_OBJECT 
8	شان	PR	MOZ	7	آدم§n-14705	نفر§n-13075	role		*-5||| JUNK 
9	فروريخت	V	PRD	1	فرو ريختن§v-8869	رخداد§n-13136	dynamic_object_action		||| NO 
10	،	PUNC	PUNC	1	null	null	junk		||| JUNK 

1	و	CONJ	VCONJ	10	null	null	junk	ArgM_DIS 	||| JUNK 
2	آدم	N	SBJ	10	آدم§n-14705	نفر§n-13075	role	Arg0 Arg0 	||| ROLE ROLE 
3	و	CONJ	NCONJ	2	null	null	junk		||| JUNK 
4	حوا	N	NCONJ	2	null	null	role		||| ROLE 
5	سريع	ADV	ADVRB	10	اکسپرس§a-18373	مشخصه§n-12756	no	ArgM_ADV 	||| NO 
6	به	PREP	NPP	9	null	null	junk	Arg3 	||| JUNK 
7	اشتباه	N	NPP	9	لغزش§n-13117	رخداد§n-13136	role_intent	Arg3 	||| ROLE_INTENT 
8	خود	PR	MOZ	7	آدم§n-14705	نفر§n-13075	role		2||| JUNK 
9	پي	N	NVE	10	null	null	no		||| ROLE_STATE 
10	بردند	V	VCONJ	13	در يافتن§v-16389	رخداد§n-13136	role_action		||| ROLE_ACTION 
11	و	CONJ	VCONJ	13	null	null	junk		||| JUNK 
12	توبه	N	NVE	13	استغفار§n-17529	مشخصه§n-12756	role_intent		||| ROLE_INTENT 
13	کردند	V	ROOT	0	null	null	role_action		||| JUNK 
roles= [
	[آدم§n-14705= آنان role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[null= حوا role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= [شيطان=  شيطان§n-14167 object_actions=  [] object_states=  []]
static_objs= [لباس‌هاي=  پوشاک§n-12804 object_states=  []]
location= null
alternativeLocations= []
time= null
alternativeTimes= []
scene_goals= []
scene_emotions= []]

roal_action= [در يافتن§v-16389=  بردند, null=  کردند]
roal_states= [پايين رفتن§n-12788=  فرود]
roal_intetns= [null=  وسوسه, لغزش§n-13117=  اشتباه, استغفار§n-17529=  توبه]
roal_emotions= []
dynamic_object_actions= [null=  آمد, null=  کرد, پایین آوردن§v-9248=  آورد, فرو ريختن§v-8869=  فروريخت]
dynamic_object_states= []
static_object_states= [null=  کرامت, اکرام§n-11419=  احترام]

newScene5*************************************

1	ولي	CONJ	VCONJ	10	null	null	junk	ArgM_DIS 	||| JUNK 
2	خداوند	N	SBJ	10	باري تعالي§n-11940	خصوصيت_رواني§n-12725	no	Arg0 Arg0 	||| ROLE ROLE 
3	آن‌ها	PR	OBJ	10	آدم§n-14705	نفر§n-13075	role	Arg1 	*-2||| ROLE 
4	را	POSTP	OBJ	10	null	null	junk	Arg1 	||| JUNK 
5	از	PREP	VPP	10	null	null	junk	Arg3 	||| JUNK 
6	بهشت	N	VPP	10	جنت§n-11846	جا§n-12733	location	Arg3 	||| LOCATION 
7	به	PREP	VPP	10	null	null	junk	Arg4 	||| JUNK 
8	زمين	N	VPP	10	زمين§n-13297	شيء§n-12703	location	Arg4 	||| LOCATION 
9	فرود	N	NVE	10	پايين رفتن§n-12788	رخداد§n-13136	no		||| NO 
10	آورد	V	PREDEP	11	پایین آوردن§v-9248	رخداد§n-13136	junk		||| JUNK 
11	و	CONJ	VCONJ	15	null	null	junk		||| JUNK 
12	آن‌ها	PR	OBJ	15	آدم§n-14705	نفر§n-13075	role	Arg1 	*-2||| ROLE 
13	را	POSTP	OBJ	15	null	null	junk	Arg1 	||| JUNK 
14	آگاه	ADJ	MOS	15	مطلع§a-2110	مشخصه§n-12756	role_intent	Arg2 	||| ROLE_STATE 
15	ساخت	V	ROOT	0	اطلاع دادن§v-9299	رخداد§n-13136	no		||| ROLE_ACTION 
16	که	SUBR	ACL	14	null	null	junk		||| JUNK 
17	بايد	UNKNOWN	PRD	16	null	null	junk		||| JUNK 
18	در	PREP	NPP	20	null	null	junk	Arg3 	||| JUNK 
19	زمين	N	NPP	20	زمين§n-13297	شيء§n-12703	location	Arg3 	||| LOCATION 
20	اقامت	N	NVE	21	اقامت کردن§n-10696	رخداد§n-13136	role_intent		||| NO 
21	کنند	V	PREDEP	22	null	null	junk		||| JUNK 
22	و	CONJ	VCONJ	26	null	null	junk		||| JUNK 
23	آن	PR	PREDEP	24	زمين§n-13297	شيء§n-12703	location		19||| JUNK 
24	را	POSTP	OBJ	26	null	null	junk	Arg1 	||| JUNK 
25	آباد	ADJ	MOS	26	null	null	junk	Arg2 	||| ROLE_STATE 
26	سازند	V	VCONJ	35	کردن§v-8678	رخداد§n-13136	role_action		||| ROLE_ACTION 
27	و	CONJ	VCONJ	35	null	null	junk		||| JUNK 
28	تا	PREP	ADVRB	35	null	null	junk	ArgM_EXT 	||| JUNK 
29	پايان	N	ADVRB	35	پايان§n-13269	null	no	ArgM_EXT 	||| NO 
30	عمر	N	MOZ	29	عمر§n-12622	دوره_زماني§n-12603	no		||| TIME 
31	شان	PR	MOZ	30	آدم§n-14705	نفر§n-13075	role		*-2||| JUNK 
32	از	PREP	AJPP	34	null	null	junk		||| JUNK 
33	آن	PR	POSDEP	32	زمين§n-13297	شيء§n-12703	location		19||| JUNK 
34	بهره‌مند	ADJ	MOS	35	متمتع§a-17760	مشخصه§n-12756	role_intent	Arg2 	||| ROLE_STATE 
35	شوند	V	VCL	17	گردیدن§v-9382	رخداد§n-13136	junk		||| JUNK 
36	.	PUNC	PUNC	15	null	null	junk		||| JUNK 

1	آدم	N	SBJ	14	آدم§n-14705	نفر§n-13075	role	Arg1 Arg0 	||| ROLE ROLE 
2	و	CONJ	NCONJ	1	null	null	junk		||| JUNK 
3	حوا	N	NCONJ	1	null	null	role		||| ROLE 
4	وقتي	N	ADVRB	14	null	null	junk	ArgM_TMP 	||| JUNK 
5	از	PREP	NPP	8	null	null	junk	Arg3 	||| JUNK 
6	بهشت	N	NPP	8	جنت§n-11846	جا§n-12733	location	Arg3 	||| LOCATION 
7	دنيا	N	MOZ	6	عالم§n-10090	شيء§n-12703	location		||| LOCATION 
8	اخراج	N	NVE	9	اخراج§n-10459	رخداد§n-13136	role_state		||| ROLE_STATE 
9	شدند	V	NCL	4	معزول شدن§v-8026	رخداد§n-13136	role_action		||| JUNK 
10	در	PREP	VPP	14	null	null	junk	Arg4 	||| JUNK 
11	سرزمين	N	VPP	14	خطه§n-13265	جا§n-12733	location	Arg4 	||| LOCATION 
12	مکه	N	MOZ	11	مکه مکرمه§n-23602	جا§n-12733	location		||| LOCATION 
13	فرود	N	NVE	14	پايين رفتن§n-12788	رخداد§n-13136	no		||| ROLE_INTENT 
14	آمدند	V	ROOT	0	فرود آمدن§v-9200	رخداد§n-13136	role_action		||| ROLE_ACTION 
15	.	PUNC	PUNC	14	null	null	junk		||| JUNK 
roles= [
	[آدم§n-14705= آن‌ها role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]
	[null= حوا role_actions=  [] role_intents=    [] role_emotions= [] role_state=    []]]
dynamic_objs= 
static_objs= 
location= null
alternativeLocations= [[جنت§n-11846=  بهشت], [زمين§n-13297=  زمين], [عالم§n-10090=  دنيا], [خطه§n-13265=  سرزمين], [مکه مکرمه§n-23602=  مکه]]
time= null
alternativeTimes= []
scene_goals= []
scene_emotions= []]

roal_action= [کردن§v-8678=  سازند, معزول شدن§v-8026=  شدند, فرود آمدن§v-9200=  آمدند]
roal_states= [اخراج§n-10459=  اخراج]
roal_intetns= [مطلع§a-2110=  آگاه, اقامت کردن§n-10696=  اقامت, متمتع§a-17760=  بهره‌مند]
roal_emotions= []
dynamic_object_actions= []
dynamic_object_states= []
static_object_states= []

newScene6*************************************

1	حضرت	N	SBJ	10	null	null	role_state	Arg0 	||| ROLE_STATE 
2	آدم	N	MOZ	1	آدم§n-14705	نفر§n-13075	role		||| ROLE 
3	بر	PREP	VPP	10	null	null	junk	Arg4 	||| JUNK 
4	کوه	N	POSDEP	3	کوه§n-13301	شيء§n-12703	location		||| LOCATION 
